scaffold	representative	dereplication_status
AABCAR010000013.1	GCA_004150675.1	redundant
ABBMNU010000001.1	GCA_004150675.1	redundant
ABGMPH010000001.1	GCA_004150675.1	redundant
AATSJE010000001.1	GCA_004150675.1	redundant
AABASI010000020.1	GCA_004150675.1	redundant
AABASI010000027.1	GCA_004150675.1	redundant
ABGCYA010000001.1	GCA_004150675.1	redundant
ABJOFP010000001.1	GCA_004150675.1	redundant
AANEBN010000020.1	GCA_004150675.1	redundant
AAAPOC010000001.1	GCA_004150675.1	redundant
AAAVYY010000001.1	GCA_004150675.1	redundant
AAAQIK010000001.1	GCA_004150675.1	redundant
AAAVHP010000001.1	GCA_004150675.1	redundant
ABDSBN010000001.1	GCA_004150675.1	redundant
ABDRTP010000001.1	GCA_004150675.1	redundant
AAJRPC010000068.1	GCA_004150675.1	redundant
ABLTCZ010000001.1	GCA_004150675.1	redundant
AABAQG010000001.1	GCA_004150675.1	redundant
ABDSAC010000001.1	GCA_004150675.1	redundant
ABDRTK010000001.1	GCA_004150675.1	redundant
AAZCRD010000001.1	GCA_004150675.1	redundant
ABDRZP010000001.1	GCA_004150675.1	redundant
AAWGZR010000001.1	GCA_004150675.1	redundant
AAAYAX010000010.1	GCA_004150675.1	redundant
ABJYHZ010000025.1	GCA_004150675.1	redundant
ABLTBI010000001.1	GCA_004150675.1	redundant
ABAXIS010000004.1	GCA_004150675.1	redundant
AAAVCD010000001.1	GCA_004150675.1	redundant
ABDRZK010000001.1	GCA_004150675.1	redundant
ABWXCF010000001.1	GCA_004150675.1	redundant
ABLXQB010000001.1	GCA_004150675.1	redundant
ABBYJP010000001.1	GCA_004150675.1	redundant
AABBOX010000001.1	GCA_004150675.1	redundant
ABLTAS010000001.1	GCA_004150675.1	redundant
ABVWSB010000001.1	GCA_004150675.1	redundant
AAJFKC010000001.1	GCA_004150675.1	redundant
ABWIMA010000001.1	GCA_004150675.1	redundant
AAAPZK010000001.1	GCA_004150675.1	redundant
AAAVCP010000004.1	GCA_004150675.1	redundant
ABADJS010000001.1	GCA_004150675.1	redundant
ABBVMH010000020.1	GCA_004150675.1	redundant
AAUDWZ010000001.1	GCA_004150675.1	redundant
ABBIUU010000001.1	GCA_004150675.1	redundant
AAWTOF010000001.1	GCA_004150675.1	redundant
AAAXHA010000001.1	GCA_004150675.1	redundant
AAUDLS010000001.1	GCA_004150675.1	redundant
ABLSWV010000001.1	GCA_004150675.1	redundant
AAAQUB010000001.1	GCA_004150675.1	redundant
AAAVDI010000001.1	GCA_004150675.1	redundant
AAAXVG010000001.1	GCA_004150675.1	redundant
AAZNKC010000001.1	GCA_004150675.1	redundant
AAANHC010000001.1	GCA_004150675.1	redundant
ABWEGJ010000001.1	GCA_004150675.1	redundant
AAAQTW010000001.1	GCA_004150675.1	redundant
ABJLAA010000034.1	GCA_004150675.1	redundant
ABMVPF010000001.1	GCA_004150675.1	redundant
AAZYQP010000023.1	GCA_004150675.1	redundant
AAKEIB010000001.1	GCA_004150675.1	redundant
ABLUNV010000063.1	GCA_004150675.1	redundant
ABWTPS010000001.1	GCA_004150675.1	redundant
ABFMHO010000001.1	GCA_004150675.1	redundant
AAAUDK010000001.1	GCA_004150675.1	redundant
ABKKQM010000001.1	GCA_004150675.1	redundant
AAVNJU010000001.1	GCA_004150675.1	redundant
AAAXDX010000004.1	GCA_004150675.1	redundant
AAAVRE010000001.1	GCA_004150675.1	redundant
ABMRPA010000001.1	GCA_004150675.1	redundant
AANDTM010000020.1	GCA_004150675.1	redundant
AAZLOJ010000003.1	GCA_004150675.1	redundant
ABAVJT010000001.1	GCA_004150675.1	redundant
AAAPUI010000004.1	GCA_004150675.1	redundant
ABFLHB010000001.1	GCA_004150675.1	redundant
AAKBDT010000020.1	GCA_004150675.1	redundant
AAARDG010000001.1	GCA_004150675.1	redundant
AAAQOZ010000001.1	GCA_004150675.1	redundant
ABFZKK010000001.1	GCA_004150675.1	redundant
AAAOZV010000004.1	GCA_004150675.1	redundant
ABFKZH010000001.1	GCA_004150675.1	redundant
AAJZRQ010000046.1	GCA_004150675.1	redundant
AAJZRQ010000070.1	GCA_004150675.1	redundant
AABCYN010000014.1	GCA_004150675.1	redundant
AABCYN010000018.1	GCA_004150675.1	redundant
AAVMDL010000001.1	GCA_004150675.1	redundant
AAAXEZ010000003.1	GCA_004150675.1	redundant
AABCFU010000001.1	GCA_004150675.1	redundant
ABLTYG010000001.1	GCA_004150675.1	redundant
AAAUUV010000001.1	GCA_004150675.1	redundant
ABFKVS010000001.1	GCA_004150675.1	redundant
AAJZRN010000013.1	GCA_004150675.1	redundant
AAAXEY010000003.1	GCA_004150675.1	redundant
AAZKHX010000001.1	GCA_004150675.1	redundant
AAVJMA010000001.1	GCA_004150675.1	redundant
AABCEY010000001.1	GCA_004150675.1	redundant
AAAVLW010000031.1	GCA_004150675.1	redundant
AAXDWT010000001.1	GCA_004150675.1	redundant
AAZIBF010000001.1	GCA_004150675.1	redundant
AAVIYB010000001.1	GCA_004150675.1	redundant
ABLTHA010000001.1	GCA_004150675.1	redundant
AAOYUK010000064.1	GCA_004150675.1	redundant
AAOYUK010000058.1	GCA_004150675.1	redundant
ABGNIB010000001.1	GCA_004150675.1	redundant
AAAPQL010000036.1	GCA_004150675.1	redundant
AAAOPW010000001.1	GCA_004150675.1	redundant
AAQPMJ010000004.1	GCA_004150675.1	redundant
ABCBRZ010000001.1	GCA_004150675.1	redundant
AAZAPS010000001.1	GCA_004150675.1	redundant
ABEIWL010000017.1	GCA_004150675.1	redundant
ABOVVK010000001.1	GCA_004150675.1	redundant
ABVUHT010000001.1	GCA_004150675.1	redundant
ABASME010000045.1	GCA_004150675.1	redundant
ABDRUP010000001.1	GCA_004150675.1	redundant
ABDRFM010000001.1	GCA_004150675.1	redundant
AAAMSI010000001.1	GCA_004150675.1	redundant
AAAWAW010000021.1	GCA_004150675.1	redundant
AAAZSQ010000001.1	GCA_004150675.1	redundant
ABDSCH010000001.1	GCA_004150675.1	redundant
AAAPOZ010000001.1	GCA_004150675.1	redundant
NZ_QXLV01000004.1	GCA_004150675.1	redundant
AAAORE010000006.1	GCA_004150675.1	redundant
ABLVPD010000001.1	GCA_004150675.1	redundant
ABDRFC010000001.1	GCA_004150675.1	redundant
ABPRWY010000001.1	GCA_004150675.1	redundant
ABHBOD010000001.1	GCA_004150675.1	redundant
ABGMPI010000001.1	GCA_004150675.1	redundant
ABVOZW010000001.1	GCA_004150675.1	redundant
ABEBXD010000001.1	GCA_004150675.1	redundant
ABGCYG010000001.1	GCA_004150675.1	redundant
DAKHKD010000052.1	GCA_004150675.1	redundant
ABUBCM010000001.1	GCA_004150675.1	redundant
ABDSCB010000001.1	GCA_004150675.1	redundant
ABFUDA010000021.1	GCA_004150675.1	redundant
ABDRUD010000001.1	GCA_004150675.1	redundant
AAJUID010000021.1	GCA_004150675.1	redundant
ABDREZ010000001.1	GCA_004150675.1	redundant
AAUNZU010000002.1	GCA_004150675.1	redundant
ABGMOC010000001.1	GCA_004150675.1	redundant
ABDSBQ010000001.1	GCA_004150675.1	redundant
AAAUOR010000001.1	GCA_004150675.1	redundant
ABMAWN010000001.1	GCA_004150675.1	redundant
ABDRTT010000004.1	GCA_004150675.1	redundant
ABDREA010000001.1	GCA_004150675.1	redundant
ABLUGO010000029.1	GCA_004150675.1	redundant
AAAWRW010000001.1	GCA_004150675.1	redundant
ABLTDD010000004.1	GCA_004150675.1	redundant
AATNKB010000001.1	GCA_004150675.1	redundant
ABDSAA010000001.1	GCA_004150675.1	redundant
ABWYLQ010000004.1	GCA_004150675.1	redundant
AAAZAT010000001.1	GCA_004150675.1	redundant
ABDRTM010000001.1	GCA_004150675.1	redundant
ABDRDN010000001.1	GCA_004150675.1	redundant
AAZCQW010000001.1	GCA_004150675.1	redundant
ABPMJU010000001.1	GCA_004150675.1	redundant
AAAVDH010000001.1	GCA_004150675.1	redundant
ABDRZR010000001.1	GCA_004150675.1	redundant
ABDRTI010000002.1	GCA_004150675.1	redundant
AAAOMB010000001.1	GCA_004150675.1	redundant
ABWMKY010000001.1	GCA_004150675.1	redundant
AAAYAZ010000002.1	GCA_004150675.1	redundant
AAZOUS010000002.1	GCA_004150675.1	redundant
ABDRDI010000015.1	GCA_004150675.1	redundant
AAZCQU010000001.1	GCA_004150675.1	redundant
AABCOU010000001.1	GCA_004150675.1	redundant
AAAMNV010000001.1	GCA_004150675.1	redundant
ABEGEJ010000001.1	GCA_004150675.1	redundant
ABLOZT010000001.1	GCA_004150675.1	redundant
ABDRZN010000001.1	GCA_004150675.1	redundant
ABDRBY010000001.1	GCA_004150675.1	redundant
AANDKN010000001.1	GCA_004150675.1	redundant
ABCVJC010000001.1	GCA_004150675.1	redundant
AANOFW010000001.1	GCA_004150675.1	redundant
AAAVCA010000001.1	GCA_004150675.1	redundant
AAMHLK010000028.1	GCA_004150675.1	redundant
AAMHLK010000031.1	GCA_004150675.1	redundant
ABDRZH010000003.1	GCA_004150675.1	redundant
ABDRSN010000001.1	GCA_004150675.1	redundant
DAGUAK010000001.1	GCA_004150675.1	redundant
AAATNX010000026.1	GCA_004150675.1	redundant
ABDRBU010000001.1	GCA_004150675.1	redundant
AAZCNZ010000001.1	GCA_004150675.1	redundant
ABAPRS010000001.1	GCA_004150675.1	redundant
ABDRYV010000001.1	GCA_004150675.1	redundant
AAAOFI010000001.1	GCA_004150675.1	redundant
ABDRBH010000003.1	GCA_004150675.1	redundant
AAZCKY010000001.1	GCA_004150675.1	redundant
AAFFOD010000026.1	GCA_004150675.1	redundant
ABDRYR010000001.1	GCA_004150675.1	redundant
ABDRPY010000007.1	GCA_004150675.1	redundant
ABDRBA010000001.1	GCA_004150675.1	redundant
ABHDXQ010000001.1	GCA_004150675.1	redundant
AAAVDM010000001.1	GCA_004150675.1	redundant
ABDRYF010000004.1	GCA_004150675.1	redundant
AABECI010000033.1	GCA_004150675.1	redundant
ABDROX010000001.1	GCA_004150675.1	redundant
ABHDIM010000001.1	GCA_004150675.1	redundant
AABCJR010000021.1	GCA_004150675.1	redundant
AAAWLQ010000001.1	GCA_004150675.1	redundant
AAAQUF010000001.1	GCA_004150675.1	redundant
ABJRCF010000001.1	GCA_004150675.1	redundant
ABOHED010000001.1	GCA_004150675.1	redundant
ABUMWS010000001.1	GCA_004150675.1	redundant
ABDRYH010000001.1	GCA_004150675.1	redundant
ABTFPQ010000001.1	GCA_004150675.1	redundant
ABDROS010000001.1	GCA_004150675.1	redundant
AAATMK010000004.1	GCA_004150675.1	redundant
AAANEO010000001.1	GCA_004150675.1	redundant
AAASYI010000001.1	GCA_004150675.1	redundant
AAVNLB010000001.1	GCA_004150675.1	redundant
ABGWHW010000001.1	GCA_004150675.1	redundant
AAAWGU010000001.1	GCA_004150675.1	redundant
AAAVSR010000047.1	GCA_004150675.1	redundant
AAAVSR010000050.1	GCA_004150675.1	redundant
ABOCGN010000001.1	GCA_004150675.1	redundant
ABDRXY010000001.1	GCA_004150675.1	redundant
ABFMHN010000001.1	GCA_004150675.1	redundant
ABDROG010000001.1	GCA_004150675.1	redundant
ABFFFK010000001.1	GCA_004150675.1	redundant
ABDQYI010000001.1	GCA_004150675.1	redundant
AAASXJ010000001.1	GCA_004150675.1	redundant
ABGVMA010000001.1	GCA_004150675.1	redundant
ABUMOD010000001.1	GCA_004150675.1	redundant
ABDSKQ010000004.1	GCA_004150675.1	redundant
ABDRXS010000001.1	GCA_004150675.1	redundant
AANDUG010000001.1	GCA_004150675.1	redundant
ABTDIN010000001.1	GCA_004150675.1	redundant
AAAXUB010000036.1	GCA_004150675.1	redundant
ABDQWR010000001.1	GCA_004150675.1	redundant
AAVNKO010000001.1	GCA_004150675.1	redundant
ABNVZB010000001.1	GCA_004150675.1	redundant
ABDSJQ010000001.1	GCA_004150675.1	redundant
AAAPVA010000001.1	GCA_004150675.1	redundant
ABDRXE010000001.1	GCA_004150675.1	redundant
AAWRXL010000054.1	GCA_004150675.1	redundant
AAZTQY010000001.1	GCA_004150675.1	redundant
ABDRNK010000001.1	GCA_004150675.1	redundant
ABLULS010000001.1	GCA_004150675.1	redundant
ABDQVL010000001.1	GCA_004150675.1	redundant
ABWBKM010000001.1	GCA_004150675.1	redundant
ABLTZP010000001.1	GCA_004150675.1	redundant
AABBCZ010000026.1	GCA_004150675.1	redundant
ABJPNT010000001.1	GCA_004150675.1	redundant
ABAVJX010000001.1	GCA_004150675.1	redundant
AAAKWJ010000001.1	GCA_004150675.1	redundant
ABDSHP010000001.1	GCA_004150675.1	redundant
ABTOSB010000001.1	GCA_004150675.1	redundant
ABDRWY010000004.1	GCA_004150675.1	redundant
ABKIKJ010000004.1	GCA_004150675.1	redundant
ABDRNB010000001.1	GCA_004150675.1	redundant
AAAXXM010000003.1	GCA_004150675.1	redundant
ABKAJN010000001.1	GCA_004150675.1	redundant
ABDQUZ010000001.1	GCA_004150675.1	redundant
AAAXDT010000004.1	GCA_004150675.1	redundant
AAAMDN010000002.1	GCA_004150675.1	redundant
ABAVJO010000001.1	GCA_004150675.1	redundant
ABDSHL010000001.1	GCA_004150675.1	redundant
ABDRWL010000001.1	GCA_004150675.1	redundant
AAAOZW010000003.1	GCA_004150675.1	redundant
ABKHTS010000001.1	GCA_004150675.1	redundant
AAJZRZ010000047.1	GCA_004150675.1	redundant
ABDRMG010000001.1	GCA_004150675.1	redundant
ABFAPE010000001.1	GCA_004150675.1	redundant
ABHOFR010000001.1	GCA_004150675.1	redundant
AAAXXK010000012.1	GCA_004150675.1	redundant
ABLUKY010000003.1	GCA_004150675.1	redundant
AAAMZC010000001.1	GCA_004150675.1	redundant
AAVMFH010000001.1	GCA_004150675.1	redundant
AAZAWT010000001.1	GCA_004150675.1	redundant
AAALOQ010000001.1	GCA_004150675.1	redundant
AAAKRQ010000001.1	GCA_004150675.1	redundant
ABDSFV010000001.1	GCA_004150675.1	redundant
AANEGY010000054.1	GCA_004150675.1	redundant
ABDRWH010000001.1	GCA_004150675.1	redundant
ABFKVO010000001.1	GCA_004150675.1	redundant
ABSXRT010000001.1	GCA_004150675.1	redundant
ABDRLV010000001.1	GCA_004150675.1	redundant
ABWMAF010000001.1	GCA_004150675.1	redundant
AAVQIM010000001.1	GCA_004150675.1	redundant
ABPVXU010000005.1	GCA_004150675.1	redundant
ABDQUU010000001.1	GCA_004150675.1	redundant
AAZATV010000001.1	GCA_004150675.1	redundant
AAPEWG010000003.1	GCA_004150675.1	redundant
AABGUY010000001.1	GCA_004150675.1	redundant
AABEMA010000018.1	GCA_004150675.1	redundant
AALQII010000001.1	GCA_004150675.1	redundant
ABDRVQ010000001.1	GCA_004150675.1	redundant
ABDRKE010000001.1	GCA_004150675.1	redundant
ABHKNA010000001.1	GCA_004150675.1	redundant
AAZASU010000001.1	GCA_004150675.1	redundant
AAARCT010000001.1	GCA_004150675.1	redundant
AAAWBN010000003.1	GCA_004150675.1	redundant
AAAWBN010000026.1	GCA_004150675.1	redundant
AAALNU010000002.1	GCA_004150675.1	redundant
AAQRYM010000001.1	GCA_004150675.1	redundant
ABDSDV010000001.1	GCA_004150675.1	redundant
AAXEYI010000001.1	GCA_004150675.1	redundant
ABDRVM010000001.1	GCA_004150675.1	redundant
ABIHJY010000001.1	GCA_004150675.1	redundant
ABDRIV010000001.1	GCA_004150675.1	redundant
AADZWF010000029.1	GCA_004150675.1	redundant
AAALNO010000001.1	GCA_004150675.1	redundant
ABUGVV010000001.1	GCA_004150675.1	redundant
ABDSDU010000001.1	GCA_004150675.1	redundant
ABCFNB010000001.1	GCA_004150675.1	redundant
ABDRVC010000001.1	GCA_004150675.1	redundant
ABIGEI010000001.1	GCA_004150675.1	redundant
ABDRHO010000001.1	GCA_004150675.1	redundant
ABVZZM010000001.1	GCA_004150675.1	redundant
AAVHKZ010000147.1	GCA_004150675.1	redundant
ABLTGP010000063.1	GCA_004150675.1	redundant
ABBOKA010000003.1	GCA_004150675.1	redundant
ABVUIL010000001.1	GCA_004150675.1	redundant
ABJOWA010000001.1	GCA_004150675.1	redundant
ABASOP010000017.1	GCA_004150675.1	redundant
ABDSCL010000001.1	GCA_004150675.1	redundant
ABKNDN010000001.1	GCA_004150675.1	redundant
ABDRUR010000001.1	GCA_004150675.1	redundant
ABLXEB010000001.1	GCA_004150675.1	redundant
ABCFCJ010000001.1	GCA_004150675.1	redundant
ABDRFO010000001.1	GCA_004150675.1	redundant
AAATFI010000001.1	GCA_004150675.1	redundant
ABHICF010000008.1	GCA_004150675.1	redundant
ABPSRD010000001.1	GCA_004150675.1	redundant
AANCSV010000026.1	GCA_004150675.1	redundant
ABGMRM010000001.1	GCA_004150675.1	redundant
ABAZXN010000001.1	GCA_004150675.1	redundant
ABEBYF010000001.1	GCA_004150675.1	redundant
ABDSCF010000001.1	GCA_004150675.1	redundant
ABIZRV010000001.1	GCA_004150675.1	redundant
ABDRUK010000004.1	GCA_004150675.1	redundant
ABWOQS010000005.1	GCA_004150675.1	redundant
ABIEEC010000001.1	GCA_004150675.1	redundant
ABDRFJ010000001.1	GCA_004150675.1	redundant
AAAWRD010000003.1	GCA_004150675.1	redundant
ABBNWA010000001.1	GCA_004150675.1	redundant
ABEHNN010000001.1	GCA_004150675.1	redundant
ABVPCE010000001.1	GCA_004150675.1	redundant
ABARFV010000005.1	GCA_004150675.1	redundant
ABDSCE010000001.1	GCA_004150675.1	redundant
AANEDI010000001.1	GCA_004150675.1	redundant
ABFUEL010000001.1	GCA_004150675.1	redundant
NZ_QXLM01000001.1	GCA_004150675.1	redundant
ABIZCH010000001.1	GCA_004150675.1	redundant
ABMAXG010000001.1	GCA_004150675.1	redundant
ABCFJL010000003.1	GCA_004150675.1	redundant
ABDRUE010000001.1	GCA_004150675.1	redundant
AAAYHJ010000001.1	GCA_004150675.1	redundant
ABDRFA010000001.1	GCA_004150675.1	redundant
AAAMRX010000001.1	GCA_004150675.1	redundant
ABGMOF010000001.1	GCA_004150675.1	redundant
DAKXLQ010000126.1	GCA_004150675.1	redundant
ABTZZZ010000005.1	GCA_004150675.1	redundant
ABDSBP010000001.1	GCA_004150675.1	redundant
AAAPNO010000049.1	GCA_004150675.1	redundant
ABMAWO010000001.1	GCA_004150675.1	redundant
ABDRTU010000001.1	GCA_004150675.1	redundant
ABDRDZ010000001.1	GCA_004150675.1	redundant
AAUMZU010000001.1	GCA_004150675.1	redundant
AAAWSA010000001.1	GCA_004150675.1	redundant
AAAVYF010000009.1	GCA_004150675.1	redundant
ABORXY010000001.1	GCA_004150675.1	redundant
ABJNTE010000004.1	GCA_004150675.1	redundant
ABNDGB010000004.1	GCA_004150675.1	redundant
ABDSAB010000001.1	GCA_004150675.1	redundant
ABWYLP010000004.1	GCA_004150675.1	redundant
AAWYQH010000029.1	GCA_004150675.1	redundant
ABDRTN010000001.1	GCA_004150675.1	redundant
AAAONF010000001.1	GCA_004150675.1	redundant
AAJLVV010000001.1	GCA_004150675.1	redundant
ABDRDU010000001.1	GCA_004150675.1	redundant
ABEVIX010000001.1	GCA_004150675.1	redundant
AAZCQZ010000001.1	GCA_004150675.1	redundant
ABELRU010000001.1	GCA_004150675.1	redundant
ABEHLC010000001.1	GCA_004150675.1	redundant
AAAVCX010000001.1	GCA_004150675.1	redundant
ABDRZS010000001.1	GCA_004150675.1	redundant
ABDRTC010000001.1	GCA_004150675.1	redundant
ABSHKL010000001.1	GCA_004150675.1	redundant
ABDRDJ010000001.1	GCA_004150675.1	redundant
AANOIR010000001.1	GCA_004150675.1	redundant
AAAVCW010000001.1	GCA_004150675.1	redundant
ABDRZM010000001.1	GCA_004150675.1	redundant
AAZCPT010000003.1	GCA_004150675.1	redundant
AAFFMN010000002.1	GCA_004150675.1	redundant
ABVWSJ010000001.1	GCA_004150675.1	redundant
AAAQQG010000001.1	GCA_004150675.1	redundant
AAAVCI010000001.1	GCA_004150675.1	redundant
ABDRZG010000004.1	GCA_004150675.1	redundant
ABDRSO010000001.1	GCA_004150675.1	redundant
AAATOC010000001.1	GCA_004150675.1	redundant
ABHXMW010000003.1	GCA_004150675.1	redundant
AAJFJT010000001.1	GCA_004150675.1	redundant
ABDRBS010000001.1	GCA_004150675.1	redundant
ABBXPN010000001.1	GCA_004150675.1	redundant
ABVWPK010000001.1	GCA_004150675.1	redundant
NZ_VTIS01000001.1	GCA_004150675.1	redundant
ABDRZA010000001.1	GCA_004150675.1	redundant
ABDRRJ010000015.1	GCA_004150675.1	redundant
AAAYAD010000001.1	GCA_004150675.1	redundant
ABLUSK010000057.1	GCA_004150675.1	redundant
ABDRBK010000001.1	GCA_004150675.1	redundant
ABDJGI010000001.1	GCA_004150675.1	redundant
AAUEBC010000072.1	GCA_004150675.1	redundant
AABBNW010000001.1	GCA_004150675.1	redundant
ABUPBC010000004.1	GCA_004150675.1	redundant
AAAVEN010000014.1	GCA_004150675.1	redundant
ABDRYT010000004.1	GCA_004150675.1	redundant
AAWTOH010000001.1	GCA_004150675.1	redundant
ABDRPX010000026.1	GCA_004150675.1	redundant
ABLUQV010000001.1	GCA_004150675.1	redundant
ABDRAY010000001.1	GCA_004150675.1	redundant
ABGWWW010000001.1	GCA_004150675.1	redundant
AAAQUC010000001.1	GCA_004150675.1	redundant
AAQVTF010000001.1	GCA_004150675.1	redundant
AAXTSQ010000003.1	GCA_004150675.1	redundant
ABOKGL010000001.1	GCA_004150675.1	redundant
ABDRYL010000001.1	GCA_004150675.1	redundant
ABDRPA010000001.1	GCA_004150675.1	redundant
ABDRAX010000001.1	GCA_004150675.1	redundant
AAAQUA010000001.1	GCA_004150675.1	redundant
AAAPUR010000001.1	GCA_004150675.1	redundant
AAAZJO010000001.1	GCA_004150675.1	redundant
ABKWIR010000013.1	GCA_004150675.1	redundant
ABCFRA010000001.1	GCA_004150675.1	redundant
ABDRYK010000001.1	GCA_004150675.1	redundant
AABECB010000022.1	GCA_004150675.1	redundant
ABDROT010000001.1	GCA_004150675.1	redundant
ABHTVU010000001.1	GCA_004150675.1	redundant
AAZNEV010000001.1	GCA_004150675.1	redundant
AAJBPK010000027.1	GCA_004150675.1	redundant
ABDRAS010000001.1	GCA_004150675.1	redundant
AAAXFD010000003.1	GCA_004150675.1	redundant
AAAPUS010000001.1	GCA_004150675.1	redundant
ABDRXX010000001.1	GCA_004150675.1	redundant
ABDROK010000001.1	GCA_004150675.1	redundant
ABDQYE010000001.1	GCA_004150675.1	redundant
AAANDO010000018.1	GCA_004150675.1	redundant
AAUAGZ010000001.1	GCA_004150675.1	redundant
ABPGGQ010000001.1	GCA_004150675.1	redundant
ABDSKR010000004.1	GCA_004150675.1	redundant
ABDRXV010000003.1	GCA_004150675.1	redundant
ABTDUW010000004.1	GCA_004150675.1	redundant
ABDQXZ010000001.1	GCA_004150675.1	redundant
ABCSUE010000001.1	GCA_004150675.1	redundant
AAALRL010000001.1	GCA_004150675.1	redundant
ABDSJW010000001.1	GCA_004150675.1	redundant
ABKRMF010000001.1	GCA_004150675.1	redundant
ABTQOV010000001.1	GCA_004150675.1	redundant
ABDRXF010000001.1	GCA_004150675.1	redundant
ABFLJO010000001.1	GCA_004150675.1	redundant
ABILMI010000001.1	GCA_004150675.1	redundant
ABDRNL010000001.1	GCA_004150675.1	redundant
AAIRMT010000049.1	GCA_004150675.1	redundant
ABDQVK010000001.1	GCA_004150675.1	redundant
ABWBLC010000001.1	GCA_004150675.1	redundant
AAAXDO010000015.1	GCA_004150675.1	redundant
ABGTJM010000001.1	GCA_004150675.1	redundant
ABDSHO010000001.1	GCA_004150675.1	redundant
ABTOSD010000001.1	GCA_004150675.1	redundant
ABDRWX010000001.1	GCA_004150675.1	redundant
ABFLHV010000001.1	GCA_004150675.1	redundant
ABDRNC010000001.1	GCA_004150675.1	redundant
AAATKC010000035.1	GCA_004150675.1	redundant
AAATKC010000038.1	GCA_004150675.1	redundant
ABDQVC010000001.1	GCA_004150675.1	redundant
AAANEG010000024.1	GCA_004150675.1	redundant
AAAQNA010000001.1	GCA_004150675.1	redundant
ABDSHH010000001.1	GCA_004150675.1	redundant
ABDRWQ010000001.1	GCA_004150675.1	redundant
AAJZRY010000014.1	GCA_004150675.1	redundant
AAJZRY010000028.1	GCA_004150675.1	redundant
ABDRMH010000004.1	GCA_004150675.1	redundant
AAATIS010000001.1	GCA_004150675.1	redundant
ABHOOD010000001.1	GCA_004150675.1	redundant
AAALOW010000001.1	GCA_004150675.1	redundant
ABEECU010000001.1	GCA_004150675.1	redundant
ABCRPM010000001.1	GCA_004150675.1	redundant
ABDSHD010000001.1	GCA_004150675.1	redundant
ABDRWG010000004.1	GCA_004150675.1	redundant
AAJZRM010000039.1	GCA_004150675.1	redundant
ABDRLX010000001.1	GCA_004150675.1	redundant
AAQPQI010000001.1	GCA_004150675.1	redundant
ABDQUV010000001.1	GCA_004150675.1	redundant
AAVLKH010000001.1	GCA_004150675.1	redundant
AAECIL010000001.1	GCA_004150675.1	redundant
AAAVMA010000002.1	GCA_004150675.1	redundant
NZ_JBEQRJ010000001.1	GCA_004150675.1	redundant
ABDSFP010000001.1	GCA_004150675.1	redundant
ABDRWB010000001.1	GCA_004150675.1	redundant
ABDRKD010000001.1	GCA_004150675.1	redundant
ABCBTN010000001.1	GCA_004150675.1	redundant
AAAWBP010000001.1	GCA_004150675.1	redundant
AAXLQJ010000001.1	GCA_004150675.1	redundant
ABUHET010000001.1	GCA_004150675.1	redundant
ABDSDY010000005.1	GCA_004150675.1	redundant
AAXEYT010000001.1	GCA_004150675.1	redundant
AAAHQW010000005.1	GCA_004150675.1	redundant
RESQ01000001.1	GCA_004150675.1	redundant
AAAKPK010000020.1	GCA_004150675.1	redundant
REOF01000029.1	GCA_004150675.1	redundant
AAAHOM010000001.1	GCA_004150675.1	redundant
REPY01000001.1	GCA_004150675.1	redundant
AAAJXV010000001.1	GCA_004150675.1	redundant
AAAJXP010000001.1	GCA_004150675.1	redundant
AAAJAX010000001.1	GCA_004150675.1	redundant
AAAHNM010000001.1	GCA_004150675.1	redundant
AAAHNC010000001.1	GCA_004150675.1	redundant
AAAIYK010000001.1	GCA_004150675.1	redundant
AAAIDN010000001.1	GCA_004150675.1	redundant
AAAJVV010000001.1	GCA_004150675.1	redundant
AAAIZZ010000044.1	GCA_004150675.1	redundant
AAAIZU010000001.1	GCA_004150675.1	redundant
AAAHZO010000001.1	GCA_004150675.1	redundant
AAAKKX010000040.1	GCA_004150675.1	redundant
AAAABF010000002.1	GCA_004150675.1	redundant
AAAIHR010000007.1	GCA_004150675.1	redundant
AAAIGT010000001.1	GCA_004150675.1	redundant
REYQ01000017.1	GCA_004150675.1	redundant
AAAHWQ010000001.1	GCA_004150675.1	redundant
AAAHTO010000001.1	GCA_004150675.1	redundant
AAAACO010000034.1	GCA_004150675.1	redundant
AAAIQW010000044.1	GCA_004150675.1	redundant
AAAHRB010000031.1	GCA_004150675.1	redundant
AAAIHQ010000044.1	GCA_004150675.1	redundant
AAAKQY010000001.1	GCA_004150675.1	redundant
AAAIHK010000054.1	GCA_004150675.1	redundant
AAAHOF010000001.1	GCA_004150675.1	redundant
REYV01000001.1	GCA_004150675.1	redundant
AAAHMV010000001.1	GCA_004150675.1	redundant
AAAIDG010000001.1	GCA_004150675.1	redundant
AAAJVK010000001.1	GCA_004150675.1	redundant
AAAIST010000001.1	GCA_004150675.1	redundant
AAAIZF010000001.1	GCA_004150675.1	redundant
RCPE01000003.1	GCA_004150675.1	redundant
AAAJMT010000047.1	GCA_004150675.1	redundant
ABFKIW010000001.1	GCA_004150675.1	redundant
RVNR01000043.1	GCA_004150675.1	redundant
REYZ01000001.1	GCA_004150675.1	redundant
RERY01000001.1	GCA_004150675.1	redundant
REQT01000001.1	GCA_004150675.1	redundant
AAAKHZ010000001.1	GCA_004150675.1	redundant
