Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000686065.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900116865.1.fasta.gz	94.62	73.15	69.12	NZ_JMLX01000001.1	NZ_FPCD01000038.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_025149125.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_046603895.1.fasta.gz	94.38	73.26	72.23	NZ_CP102272.1	NZ_CP176637.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_004006395.2.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_019056555.1.fasta.gz	94.38	66.03	65.53	NZ_CP029758.2	NZ_CP020473.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000424505.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900102515.1.fasta.gz	95.60	75.67	70.57	NZ_AUKA01000001.1	NZ_FMVS01000075.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_026738875.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_030913655.1.fasta.gz	91.97	63.15	66.47	NZ_JAPQFJ010000001.1	NZ_CP133189.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_002160985.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_016900595.1.fasta.gz	89.21	46.81	52.06	NZ_NFLQ01000001.1	NZ_JACLYY010000010.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000732635.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_039521425.1.fasta.gz	91.51	63.21	57.39	NZ_JPMD01000001.1	NZ_BAAACI010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_021561035.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_024628745.1.fasta.gz	93.57	74.24	64.26	NZ_CP067346.1	NZ_CP102397.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_021561035.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_024919155.1.fasta.gz	93.43	70.19	69.75	NZ_CP067346.1	NZ_CP103801.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_015670405.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_039832495.1.fasta.gz	93.28	72.59	68.76	NZ_JADPBQ010000010.1	NZ_JBDOPZ010000010.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_014193895.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_024341925.1.fasta.gz	90.84	59.31	58.10	NZ_BLZR01000001.1	NZ_BQXZ01000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_014193895.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_017312485.1.fasta.gz	90.06	55.09	49.87	NZ_BLZR01000001.1	NZ_BMBA01000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_001886775.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_001889365.1.fasta.gz	93.03	65.79	64.60	NZ_CP013242.1	NZ_CP013296.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_001886775.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900447155.1.fasta.gz	95.05	71.35	73.28	NZ_CP013242.1	NZ_UFWX01000002.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_030372275.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_041925195.1.fasta.gz	90.20	54.97	48.60	NZ_JAUDDJ010000001.1	NZ_JBHEVB010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000169255.2.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_040096055.1.fasta.gz	90.64	47.93	55.06	NZ_AAXG02000066.1	NZ_JBBMFK010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_020595055.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_030500275.1.fasta.gz	93.58	57.49	58.74	NZ_JAJDOO010000086.1	NZ_JAMJEV010000010.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_020595055.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900129935.1.fasta.gz	94.14	60.72	59.28	NZ_JAJDOO010000086.1	NZ_FQXJ01000052.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000518765.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900108555.1.fasta.gz	89.64	51.23	50.17	NZ_KI912489.1	NZ_FNWV01000032.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_016908015.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900185645.1.fasta.gz	93.47	72.93	72.43	NZ_JAFBDB010000001.1	NZ_FYAM01000027.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_016908015.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900205925.1.fasta.gz	88.66	47.93	52.07	NZ_JAFBDB010000001.1	NZ_OAOD01000062.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000010045.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900143285.1.fasta.gz	93.96	65.68	67.10	NC_007907.1	NZ_FRDN01000033.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_026651005.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_030585465.1.fasta.gz	94.62	62.11	68.40	NZ_CP086243.1	NZ_CP077615.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_026651005.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_030585505.1.fasta.gz	94.12	59.52	61.64	NZ_CP086243.1	NZ_CP077610.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_015234215.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_024705715.1.fasta.gz	94.99	84.74	86.96	NZ_JADEKP010000001.1	NZ_JAMDLQ010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_045310525.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_045310675.1.fasta.gz	91.09	58.17	64.50	NZ_JBJHZY010000001.1	NZ_JBJHZZ010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900103815.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900108125.1.fasta.gz	95.12	73.57	70.02	NZ_FNHZ01000012.1	NZ_FNUL01000035.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000019065.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000025645.1.fasta.gz	91.90	59.71	59.87	NC_010320.1	NC_013921.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000019065.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000806225.2.fasta.gz	93.96	63.93	57.99	NC_010320.1	NZ_JOOI01000002.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000019065.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_003722315.1.fasta.gz	95.08	68.19	57.55	NC_010320.1	NZ_CP033580.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_001280565.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900176145.1.fasta.gz	88.35	51.04	50.60	NZ_LGRO01000003.1	NZ_FWWY01000002.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_016071375.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_017100085.1.fasta.gz	92.72	64.65	55.70	NZ_CP063816.1	NZ_CP063965.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861795.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_020443575.1.fasta.gz	94.92	68.03	65.30	NZ_JAHLDR010000001.1	NZ_JAIZZY010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861795.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_030585505.1.fasta.gz	94.22	62.74	61.99	NZ_JAHLDR010000001.1	NZ_CP077610.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861795.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_026650965.1.fasta.gz	94.91	67.72	64.58	NZ_JAHLDR010000001.1	NZ_CP086237.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861795.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861905.1.fasta.gz	94.35	64.97	65.02	NZ_JAHLDR010000001.1	NZ_JAHLDU010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861795.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_030585465.1.fasta.gz	94.35	62.75	65.93	NZ_JAHLDR010000001.1	NZ_CP077615.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861795.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_026650925.1.fasta.gz	94.47	64.10	67.49	NZ_JAHLDR010000001.1	NZ_CP086147.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861795.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_026651005.1.fasta.gz	95.65	70.67	67.42	NZ_JAHLDR010000001.1	NZ_CP086243.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_002159265.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_017811815.1.fasta.gz	91.12	51.86	57.18	NZ_NFHG01000001.1	NZ_JADKZI010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_013294615.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_013297045.1.fasta.gz	95.44	73.94	75.44	NZ_JABSWW010000001.1	NZ_JABTDW010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_003287405.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_023347235.1.fasta.gz	94.36	68.46	64.31	NZ_PRLD01000040.1	NZ_CP094467.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_003287405.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_027668885.1.fasta.gz	94.27	65.95	65.38	NZ_PRLD01000040.1	NZ_JAQEEB010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_003287405.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_023347295.1.fasta.gz	94.23	64.36	65.16	NZ_PRLD01000040.1	NZ_CP094469.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000621745.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_013294615.1.fasta.gz	92.25	61.76	56.84	NZ_KK211335.1	NZ_JABSWW010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000621745.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_013297045.1.fasta.gz	92.51	63.02	59.17	NZ_KK211335.1	NZ_JABTDW010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_044987295.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900105615.1.fasta.gz	90.99	63.03	64.35	NZ_CP173277.1	NZ_LT630003.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_017873235.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_030813415.1.fasta.gz	93.09	78.89	61.94	NZ_JAGGJZ010000001.1	NZ_JAUSUF010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_011065855.2.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_019838995.1.fasta.gz	93.68	65.27	67.66	NZ_JAAMNF020000001.1	NZ_JACBEJ010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_011065855.2.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_023845585.1.fasta.gz	92.72	56.38	62.86	NZ_JAAMNF020000001.1	NZ_JAMQHS010000010.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000143685.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_001636845.1.fasta.gz	94.10	64.85	68.81	NC_014328.1	NZ_LITT01000011.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000143685.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_019056555.1.fasta.gz	94.73	68.22	68.45	NC_014328.1	NZ_CP020473.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000143685.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_004006395.2.fasta.gz	93.96	66.71	67.46	NC_014328.1	NZ_CP029758.2
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_002441855.2.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900683775.1.fasta.gz	90.02	57.65	52.75	NZ_CP029487.1	NZ_LR215983.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_002441855.2.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_046603775.1.fasta.gz	89.76	58.61	56.50	NZ_CP029487.1	NZ_CP176625.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_027853465.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_902375855.1.fasta.gz	91.30	61.59	51.48	NZ_JAPNNW010000001.1	NZ_CABKVM010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_023838525.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900115765.1.fasta.gz	91.55	60.46	59.43	NZ_JAHUQD010000010.1	NZ_FOXR01000086.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_019144085.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_036670035.1.fasta.gz	94.91	79.08	75.02	NZ_JAHHUY010000010.1	NZ_CP137758.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000014725.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_001570625.1.fasta.gz	93.29	63.11	58.25	NC_008346.1	NZ_BBQT01000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_001038625.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_033561535.1.fasta.gz	95.05	72.86	66.40	NZ_CP011803.1	NZ_CP131467.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_001038625.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_003096175.1.fasta.gz	91.78	58.75	59.34	NZ_CP011803.1	NZ_CP020953.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000307585.2.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_028895185.1.fasta.gz	92.64	68.53	75.77	NC_017992.1	NZ_JAEUWW010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000307585.2.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_036763025.1.fasta.gz	94.11	73.37	75.09	NC_017992.1	NZ_JBAIYY010000010.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_003477935.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_003480105.1.fasta.gz	93.98	49.84	54.30	NZ_QUEH01000001.1	NZ_QUIK01000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_016765615.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_028728205.1.fasta.gz	92.91	76.86	78.76	NZ_JAESWA010000001.1	NZ_JAQYUU010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_013781885.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_035905475.1.fasta.gz	95.06	79.54	81.41	NZ_CP059378.1	NZ_CP121166.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000204565.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_016071375.1.fasta.gz	91.77	54.10	64.20	NC_015425.1	NZ_CP063816.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000204565.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_017100085.1.fasta.gz	95.18	74.93	76.60	NC_015425.1	NZ_CP063965.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_003096175.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_033561535.1.fasta.gz	91.97	62.09	56.02	NZ_CP020953.1	NZ_CP131467.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_039414295.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900182905.1.fasta.gz	92.15	69.97	66.88	NZ_JBCITM010000001.1	NZ_FXUF01000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_017312485.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_024341925.1.fasta.gz	89.68	48.73	52.73	NZ_BMBA01000001.1	NZ_BQXZ01000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_028895185.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_036763025.1.fasta.gz	91.45	72.48	67.09	NZ_JAEUWW010000001.1	NZ_JBAIYY010000010.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_014334055.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018919205.1.fasta.gz	91.04	67.06	59.90	NZ_CP060490.1	NZ_JAHLQN010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_003627965.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_011393055.1.fasta.gz	93.43	66.77	51.25	NZ_RBWE01000001.1	NZ_JAAOEF010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_003627965.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900142025.1.fasta.gz	91.94	65.77	55.63	NZ_RBWE01000001.1	NZ_FQZM01000097.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_002250075.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_030534315.2.fasta.gz	93.96	68.97	66.14	NZ_CP016893.1	NZ_CP130558.2
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_002250075.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_017874545.1.fasta.gz	92.56	64.25	63.49	NZ_CP016893.1	NZ_JAGGLT010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_019967955.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_040026365.1.fasta.gz	92.98	60.16	58.52	NZ_CP065382.1	NZ_CP157286.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_023347235.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_027668885.1.fasta.gz	94.73	68.37	72.15	NZ_CP094467.1	NZ_JAQEEB010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_023347235.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_023347295.1.fasta.gz	94.50	68.93	74.29	NZ_CP094467.1	NZ_CP094469.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_009684695.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_040915805.1.fasta.gz	93.95	58.20	54.09	NZ_CP045695.1	NZ_JBCPCR010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000765145.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900100785.1.fasta.gz	93.95	67.77	65.10	NZ_JMGA01000001.1	NZ_FNCP01000067.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_022440595.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_042849935.1.fasta.gz	90.08	49.36	53.42	NZ_JAKNTF010000001.1	NZ_BAABZL010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_040095935.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_902387655.1.fasta.gz	95.29	68.76	74.72	NZ_JBBMFQ010000001.1	NZ_CABMMZ010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_015555905.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_015557425.1.fasta.gz	91.00	58.26	48.60	NZ_JADNLK010000010.1	NZ_JADNOG010000010.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861905.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_020443575.1.fasta.gz	94.63	65.24	62.57	NZ_JAHLDU010000001.1	NZ_JAIZZY010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861905.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_030585505.1.fasta.gz	93.98	60.92	60.14	NZ_JAHLDU010000001.1	NZ_CP077610.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861905.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_026650965.1.fasta.gz	94.61	68.14	64.94	NZ_JAHLDU010000001.1	NZ_CP086237.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861905.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_030585465.1.fasta.gz	94.38	64.15	67.34	NZ_JAHLDU010000001.1	NZ_CP077615.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861905.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_026650925.1.fasta.gz	94.38	64.17	67.51	NZ_JAHLDU010000001.1	NZ_CP086147.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018861905.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_026651005.1.fasta.gz	94.94	68.90	65.67	NZ_JAHLDU010000001.1	NZ_CP086243.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_004345005.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_020564405.1.fasta.gz	92.49	62.89	56.54	NZ_SMMX01000099.1	NZ_JAJCRU010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_009911265.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900626135.1.fasta.gz	94.96	72.32	78.01	NZ_QXXA01000013.1	NZ_LR130785.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900101605.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900116865.1.fasta.gz	89.54	52.50	48.70	NZ_FMUR01000034.1	NZ_FPCD01000038.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_002196705.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_002196785.1.fasta.gz	90.82	52.30	54.76	NZ_NADJ01000001.1	NZ_NAHZ01000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_016899585.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_037572415.1.fasta.gz	90.11	52.75	48.62	NZ_JACJIW010000100.1	NZ_JBBHLB010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_003478505.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_964246085.1.fasta.gz	91.78	48.48	50.12	NZ_QUFI01000001.1	NZ_CAXTPD010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_015669365.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900447045.1.fasta.gz	95.44	81.24	79.37	NZ_JADPAA010000010.1	NZ_UAWH01000019.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_015669365.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_902652345.1.fasta.gz	94.80	71.92	72.86	NZ_JADPAA010000010.1	NZ_CACRTV010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_018785655.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_022900215.1.fasta.gz	93.99	57.10	61.87	NZ_WQQE01000081.1	NZ_JALIRO010000001.1
